5,0.251246363,0.155533478,0.209480744,0.20817557,3.54E-04,0.018823514,0.014356911,0.210324765,-0.947557747,-1.083948612,-1.002973351,-1.00737834,0.001095657,0.033100704,0.026321054,1.003519406,-9.736394882,-9.832108498,-9.785502607,-9.784252167,3.33E-04,0.018241061,0.009571075,9.785519609,1.239482149,1.186839998,1.212454095,1.210768253,2.23E-04,0.014922078,0.011964038,1.212545917,8.805587471,8.748159885,8.782529257,8.781659365,2.63E-04,0.016205466,0.011964262,8.782544208,-9.987641245,-10.00199911,-9.994983351,-9.994820118,1.16E-05,0.003399149,0.002392426,9.994983929
5,0.236889437,0.090927266,0.184410489,0.1914258,0.001058559,0.032535501,0.011964127,0.187258611,-0.25603202,-1.036092162,-0.871585643,-0.954736292,0.047153212,0.217147903,0.031106651,0.89822867,-9.738788605,-9.877571106,-9.79480195,-9.796216011,0.001090546,0.033023416,0.023928642,9.79485762,1.174875945,0.485742986,1.055996132,1.143769279,0.03922889,0.198062843,0.014356911,1.07440994,9.485149354,8.810372472,8.923216308,8.841479719,0.037380895,0.193341394,0.007178187,8.925310648,-9.954142757,-9.9924279,-9.979212439,-9.985249102,1.13E-04,0.010621586,0.007178098,9.979218092
5,0.155533478,0.062213387,0.109090961,0.107677028,4.61E-04,0.0214647,0.014356934,0.111182602,0.021535406,-0.220139682,-0.068195444,-0.062213387,0.004093674,0.063981824,0.047856452,0.093510921,-9.765109062,-9.896714211,-9.835099112,-9.836893082,6.22E-04,0.024935519,0.009572029,9.835130722,0.282353073,0.126819592,0.177286404,0.169890415,0.001884976,0.043416314,0.031106696,0.182525191,9.812965879,9.664609894,9.766903668,9.774679694,0.001733589,0.041636385,0.033499675,9.766992416,-9.92064254,-9.958927598,-9.944190072,-9.944570951,3.95E-05,0.00628837,0.002393283,9.944192061
5,0.165104762,0.038285162,0.108057696,0.107677028,4.12E-04,0.020303409,0.009571306,0.109948597,0.050249275,-0.052642096,-0.008701173,-0.014356935,5.56E-04,0.023589148,0.019142581,0.025142759,-9.791430473,-9.879963875,-9.832869486,-9.834501266,3.78E-04,0.019451177,0.009572029,9.832888725,0.126819607,0.090927258,0.116758869,0.119641125,6.13E-05,0.007830112,0.004785638,0.117021127,9.841679748,9.812964857,9.824168313,9.822537113,5.88E-05,0.007665576,0.00717847,9.824171304,-9.918249037,-9.956535235,-9.940927182,-9.942177273,3.53E-05,0.005938277,0.002392083,9.940928956
5,0.162711948,0.074177504,0.110939958,0.107677028,4.22E-04,0.020552781,0.011964098,0.112827705,0.045463633,-0.050249275,-0.004840028,-0.007178468,6.57E-04,0.0256322,0.01914258,0.02608516,-9.79860878,-9.884750366,-9.834229057,-9.832108498,5.57E-04,0.023606426,0.016750336,9.83425739,0.12921242,0.100498548,0.115779985,0.117248312,6.17E-05,0.007857259,0.007178461,0.116046291,9.844072413,9.815358685,9.82938903,9.829715097,3.97E-05,0.006301826,0.004784977,9.82939105,-9.932606414,-9.961320728,-9.945169015,-9.944570735,6.15E-05,0.00783929,0.004786119,9.945172105
5,0.157926291,0.0957129,0.119369219,0.122033961,2.22E-04,0.014883979,0.009571277,0.120293571,0.062213387,-0.076570325,-0.010822084,-0.014356935,0.001040625,0.032258718,0.023928226,0.034025613,-9.796216011,-9.865608215,-9.830531272,-9.829714775,3.35E-04,0.018315341,0.014357567,9.830548334,0.172283225,0.081355974,0.130191303,0.133998074,3.45E-04,0.018572024,0.011964099,0.131509298,9.865607649,9.789037891,9.819709188,9.812966132,2.49E-04,0.01579229,0.00478555,9.819721886,-9.942178816,-9.961321115,-9.949900491,-9.951748565,2.65E-05,0.005148726,0.004784942,9.949901823
5,0.157926291,0.076570325,0.130735128,0.129212424,2.60E-04,0.016125073,0.009571299,0.131725821,0.031106694,-0.098105721,-0.02354755,-0.021535406,5.52E-04,0.023494363,0.014356935,0.033263677,-9.784252167,-9.923035622,-9.836349964,-9.834501266,6.35E-04,0.025193792,0.014356613,9.836382228,0.179461703,0.126819598,0.154282679,0.153140644,7.04E-05,0.008390227,0.002392834,0.154510649,9.8249299,9.80578714,9.812802414,9.812965285,1.21E-05,0.003475145,0.002393038,9.812803029,-9.942178458,-9.999605946,-9.967085093,-9.963714018,9.87E-05,0.009935807,0.004784584,9.967090045
5,0.203389928,0.114855483,0.145418359,0.143569365,2.44E-04,0.015623164,0.004785642,0.146255196,-0.023928225,-0.098105721,-0.056285714,-0.052642096,3.11E-04,0.017646291,0.007178467,0.058987059,-9.793823242,-9.899106979,-9.835751685,-9.836893082,3.91E-04,0.019767806,0.00717926,9.83577155,0.227318153,0.193818623,0.201704073,0.198604289,3.61E-05,0.006005495,0.002392817,0.201793456,9.801001258,9.767502194,9.779465972,9.779465914,2.63E-05,0.005126779,0.002392933,9.779467316,-9.961320817,-10.01396246,-9.981170045,-9.980463505,5.61E-05,0.007490309,0.00239256,9.981172855
5,0.181854531,0.117248312,0.143623742,0.141176537,2.10E-04,0.014478678,0.009571299,0.144351693,-0.011964113,-0.086141624,-0.046279366,-0.045463633,3.33E-04,0.018237065,0.011964116,0.049743042,-9.801001549,-9.875179291,-9.834174763,-9.834501266,2.78E-04,0.016684376,0.011963844,9.834188916,0.203389935,0.177068884,0.189903107,0.18903299,2.97E-05,0.0054491,0.004785635,0.18998127,9.796215581,9.781859532,9.787895397,9.789036788,9.50E-06,0.003081594,0.002392296,9.787895882,-9.966106266,-9.992427602,-9.977798505,-9.978070304,1.65E-05,0.004056178,0.002392232,9.977799329
5,0.1914258,0.124426775,0.156240443,0.157926291,2.37E-04,0.015394235,0.009571284,0.156997002,-0.033499517,-0.114855483,-0.070479503,-0.069391862,4.45E-04,0.021104829,0.019142587,0.073571558,-9.781858444,-9.865608215,-9.830748536,-9.834501266,3.96E-04,0.019892001,0.009572029,9.830768662,0.239282273,0.215354022,0.226719946,0.227318138,4.79E-05,0.006922381,0.004785635,0.226825601,9.767502233,9.748358928,9.760269033,9.760324303,3.19E-05,0.005645881,0.004785601,9.760270666,-9.970892027,-9.994819373,-9.986988979,-9.990033954,4.10E-05,0.006399474,0.00239329,9.98699103
5,0.181854531,0.122033961,0.15319503,0.153140649,2.16E-04,0.014701646,0.014356926,0.153898849,-0.004785645,-0.093320079,-0.060364391,-0.064606212,3.81E-04,0.019531967,0.014356937,0.063445704,-9.808179855,-9.879963875,-9.834011403,-9.834501266,2.13E-04,0.01460474,0.009572029,9.834022248,0.220139697,0.186640176,0.213559421,0.215354033,4.09E-05,0.006394723,0.002392832,0.21365514,9.80339421,9.762715526,9.773647012,9.769895628,6.96E-05,0.008342224,0.004784334,9.773650573,-9.978069574,-10.00439171,-9.987206433,-9.987641066,2.40E-05,0.004900572,0.002392307,9.987207635
